mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,c111 = 1.000000,c112 = 1.000000,c121 = 1.000000,c122 = 1.000000,c211 = 1.000000,c212 = 1.000000,c221 = 1.000000,c222 = 1.000000,data are below
rho,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,dR2da,
0.500000,0.875000,0.750000,1.500000,0.875000,0.690976,0.690976,0.690976,0.690976,15.443502,15.443502,11.038072,11.038072,16.783176,16.783176,15.443502,15.443502,0.694619,0.687722,0.694619,0.687722,15.488902,15.402789,11.077858,11.002439,16.829125,16.741955,15.488902,15.402789,-8.123070,
0.500000,0.875000,0.750000,1.500000,1.000000,0.706017,0.706017,0.706017,0.706017,15.629559,15.629559,11.201454,11.201454,16.971366,16.971366,14.484380,14.484380,0.707861,0.704192,0.707861,0.704192,15.652128,15.607165,11.221334,11.181743,16.994173,16.948732,14.506534,14.462402,-6.169729,
0.500000,0.875000,0.750000,1.500000,1.125000,0.717929,0.717929,0.717929,0.717929,15.774404,15.774404,11.329264,11.329264,17.117658,17.117658,13.634548,13.634548,0.718626,0.717118,0.718626,0.717118,15.782822,15.764615,11.336709,11.320609,17.126154,17.107777,13.642635,13.625146,-4.689937,
0.500000,0.875000,0.750000,1.500000,1.250000,0.727439,0.727439,0.727439,0.727439,15.888502,15.888502,11.430326,11.430326,17.232763,17.232763,12.875418,12.875418,0.727484,0.727335,0.727484,0.727335,15.889049,15.887270,11.430811,11.429233,17.233314,17.231521,12.875931,12.874263,-3.551698,
0.500000,0.875000,0.750000,1.500000,1.375000,0.735048,0.735048,0.735048,0.735048,15.978830,15.978830,11.510574,11.510574,17.323806,17.323806,12.192464,12.192464,0.735043,0.735049,0.735043,0.735049,15.978771,15.978835,11.510521,11.510578,17.323747,17.323811,12.192410,12.192468,-2.663731,
0.500000,0.875000,0.750000,1.500000,1.500000,0.741161,0.741161,0.741161,0.741161,16.050775,16.050775,11.574643,11.574643,17.396268,17.396268,11.574643,11.574643,0.740999,0.741242,0.740999,0.741242,16.048871,16.051721,11.572945,11.575485,17.394351,17.397220,11.572945,11.575485,-1.966275,
0.500000,0.875000,0.875000,0.500000,0.500000,0.575170,0.575170,0.575170,0.575170,13.881781,13.881781,18.723499,18.723499,13.881781,13.881781,18.723499,18.723499,0.575167,0.575167,0.575167,0.575167,13.881750,13.881749,18.723466,18.723466,13.881750,13.881749,18.723466,18.723466,-0.410474,
0.500000,0.875000,0.875000,0.500000,0.625000,0.592754,0.592754,0.592754,0.592754,14.134791,14.134791,18.985421,18.985421,14.134791,14.134791,17.036606,17.036606,0.593058,0.592350,0.593058,0.592350,14.139108,14.129037,18.989871,18.979489,14.139108,14.129037,17.041085,17.030635,4.965201,
0.500000,0.875000,0.875000,0.500000,0.750000,0.605362,0.605362,0.605362,0.605362,14.312491,14.312491,19.168081,19.168081,14.312491,14.312491,15.632479,15.632479,0.606753,0.603744,0.606753,0.603744,14.331919,14.289855,19.187986,19.144873,14.331919,14.289855,15.652343,15.609331,8.561705,
0.500000,0.875000,0.875000,0.500000,0.875000,0.614471,0.614471,0.614471,0.614471,14.439010,14.439010,19.297484,19.297484,14.439010,14.439010,14.439010,14.439010,0.617243,0.611228,0.617243,0.611228,14.477197,14.394138,19.336436,19.251650,14.477197,14.394138,14.477197,14.394138,11.089069,
0.500000,0.875000,0.875000,0.500000,1.000000,0.621591,0.621591,0.621591,0.621591,14.536834,14.536834,19.397171,19.397171,14.536834,14.536834,13.416266,13.416266,0.625854,0.616518,0.625854,0.616518,14.594952,14.467226,19.456245,19.326270,14.594952,14.467226,13.472853,13.348523,12.780323,
0.500000,0.875000,0.875000,0.500000,1.125000,0.626749,0.626749,0.626749,0.626749,14.607105,14.607105,19.468584,19.468584,14.607105,14.607105,12.522459,12.522459,0.632497,0.619753,0.632497,0.619753,14.684870,14.511662,19.547422,19.371550,14.684870,14.511662,12.595980,12.432333,14.042996,
0.500000,0.875000,0.875000,0.500000,1.250000,0.630529,0.630529,0.630529,0.630529,14.658318,14.658318,19.520526,19.520526,14.658318,14.658318,11.735274,11.735274,0.637706,0.621604,0.637706,0.621604,14.754821,14.537003,19.618168,19.397343,14.754821,14.537003,11.823719,11.624327,14.981036,
0.500000,0.875000,0.875000,0.500000,1.375000,0.633402,0.633402,0.633402,0.633402,14.697053,14.697053,19.559755,19.559755,14.697053,14.697053,11.038160,11.038160,0.641921,0.622592,0.641921,0.622592,14.811079,14.550505,19.674948,19.411078,14.811079,14.550505,11.139374,10.908494,15.650254,
0.500000,0.875000,0.875000,0.500000,1.500000,0.635419,0.635419,0.635419,0.635419,14.724173,14.724173,19.587191,19.587191,14.724173,14.724173,10.414664,10.414664,0.645178,0.622794,0.645178,0.622794,14.854329,14.553264,19.718529,19.413882,14.854329,14.553264,10.526503,10.268444,16.161364,
0.500000,0.875000,0.875000,0.625000,0.500000,0.588973,0.588973,0.588973,0.588973,14.080897,14.080897,16.980652,16.980652,14.080897,14.080897,18.929812,18.929812,0.589310,0.588551,0.589310,0.588551,14.085717,14.074870,16.985659,16.974391,14.085717,14.074870,18.934789,18.923586,-5.749573,
0.500000,0.875000,0.875000,0.625000,0.625000,0.608783,0.608783,0.608783,0.608783,14.360189,14.360189,17.269977,17.269977,14.360189,14.360189,17.269977,17.269977,0.608781,0.608781,0.608781,0.608781,14.360156,14.360156,17.269944,17.269943,14.360156,14.360156,17.269944,17.269943,-0.334153,
0.500000,0.875000,0.875000,0.625000,0.750000,0.623440,0.623440,0.623440,0.623440,14.562072,14.562072,17.478127,17.478127,14.562072,14.562072,15.887401,15.887401,0.623598,0.623194,0.623598,0.623194,14.564238,14.558728,17.480356,17.474685,14.564238,14.558728,15.889611,15.883989,3.245243,
0.500000,0.875000,0.875000,0.625000,0.875000,0.634252,0.634252,0.634252,0.634252,14.708491,14.708491,17.628576,17.628576,14.708491,14.708491,14.708491,14.708491,0.635211,0.633098,0.635211,0.633098,14.721374,14.692963,17.641793,17.612641,14.721374,14.692963,14.721374,14.692963,5.764350,
0.500000,0.875000,0.875000,0.625000,1.000000,0.642370,0.642370,0.642370,0.642370,14.817058,14.817058,17.739854,17.739854,14.817058,14.817058,13.689339,13.689339,0.644388,0.640001,0.644388,0.640001,14.843856,14.785494,17.767284,17.707526,14.843856,14.785494,13.715484,13.658552,7.575534,
0.500000,0.875000,0.875000,0.625000,1.125000,0.648522,0.648522,0.648522,0.648522,14.898554,14.898554,17.823229,17.823229,14.898554,14.898554,12.798418,12.798418,0.651704,0.644746,0.651704,0.644746,14.940445,14.848601,17.866035,17.772140,14.940445,14.848601,12.838175,12.751040,8.899139,
0.500000,0.875000,0.875000,0.625000,1.250000,0.653094,0.653094,0.653094,0.653094,14.958699,14.958699,17.884676,17.884676,14.958699,14.958699,12.011125,12.011125,0.657463,0.647825,0.657463,0.647825,15.015829,14.889354,17.942976,17.813824,15.015829,14.889354,12.063774,11.947299,9.902405,
0.500000,0.875000,0.875000,0.625000,1.375000,0.656589,0.656589,0.656589,0.656589,15.004430,15.004430,17.931348,17.931348,15.004430,15.004430,11.311648,11.311648,0.662100,0.649793,0.662100,0.649793,15.076116,14.915303,18.004427,17.840348,15.076116,14.915303,11.375729,11.232135,10.640199,
0.500000,0.875000,0.875000,0.625000,1.500000,0.659264,0.659264,0.659264,0.659264,15.039295,15.039295,17.966904,17.966904,15.039295,15.039295,10.686165,10.686165,0.665874,0.650971,0.665874,0.650971,15.124921,14.930811,18.054122,17.856193,15.124921,14.930811,10.760367,10.592418,11.184369,
0.500000,0.875000,0.875000,0.750000,0.500000,0.599326,0.599326,0.599326,0.599326,14.227800,14.227800,15.545846,15.545846,14.227800,14.227800,19.081159,19.081159,0.601000,0.597678,0.601000,0.597678,14.251357,14.204546,15.569950,15.522049,14.251357,14.204546,19.105360,19.057250,-9.283230,
0.500000,0.875000,0.875000,0.750000,0.625000,0.621518,0.621518,0.621518,0.621518,14.535831,14.535831,15.860625,15.860625,14.535831,14.535831,17.451118,17.451118,0.621700,0.621255,0.621700,0.621255,14.538321,14.532228,15.863166,15.856948,14.538321,14.532228,17.453682,17.447408,-3.939715,
0.500000,0.875000,0.875000,0.750000,0.750000,0.637844,0.637844,0.637844,0.637844,14.756670,14.756670,16.085770,16.085770,14.756670,14.756670,16.085770,16.085770,0.637842,0.637842,0.637842,0.637842,14.756639,14.756639,16.085739,16.085739,14.756639,14.756639,16.085739,16.085739,-0.333895,
0.500000,0.875000,0.875000,0.750000,0.875000,0.650083,0.650083,0.650083,0.650083,14.919122,14.919122,16.251108,16.251108,14.919122,14.919122,14.919122,14.919122,0.650153,0.649948,0.650153,0.649948,14.920047,14.917350,16.252049,16.249306,14.920047,14.917350,14.920047,14.917350,2.205003,
0.500000,0.875000,0.875000,0.750000,1.000000,0.659358,0.659358,0.659358,0.659358,15.040515,15.040515,16.374501,16.374501,15.040515,15.040515,13.907508,13.907508,0.660023,0.658516,0.660023,0.658516,15.049154,15.029549,16.383278,16.363360,15.049154,15.029549,13.915950,13.896793,4.047825,
0.500000,0.875000,0.875000,0.750000,1.125000,0.666499,0.666499,0.666499,0.666499,15.132970,15.132970,16.468391,16.468391,15.132970,15.132970,13.021195,13.021195,0.667991,0.664710,0.667991,0.664710,15.152181,15.109892,16.487890,16.444961,15.152181,15.109892,13.039485,12.999230,5.401896,
0.500000,0.875000,0.875000,0.750000,1.250000,0.671951,0.671951,0.671951,0.671951,15.202999,15.202999,16.539454,16.539454,15.202999,15.202999,12.236678,12.236678,0.674373,0.669058,0.674373,0.669058,15.233934,15.165904,16.570832,16.501817,15.233934,15.165904,12.265317,12.202360,6.422810,
0.500000,0.875000,0.875000,0.750000,1.375000,0.676206,0.676206,0.676206,0.676206,15.257297,15.257297,16.594525,16.594525,15.257297,15.257297,11.538193,11.538193,0.679583,0.672127,0.679583,0.672127,15.300187,15.205244,16.638006,16.541732,15.300187,15.205244,11.576759,11.491443,7.182771,
0.500000,0.875000,0.875000,0.750000,1.500000,0.679454,0.679454,0.679454,0.679454,15.298545,15.298545,16.636341,16.636341,15.298545,15.298545,10.911395,10.911395,0.683776,0.674150,0.683776,0.674150,15.353174,15.231097,16.691700,16.567955,15.353174,15.231097,10.959072,10.852634,7.762358,
0.500000,0.875000,0.875000,0.875000,0.500000,0.607235,0.607235,0.607235,0.607235,14.338636,14.338636,14.338636,14.338636,14.338636,14.338636,19.194866,19.194866,0.610851,0.603966,0.610851,0.603966,14.388913,14.292972,14.388913,14.292972,14.388913,14.292972,19.246310,19.148069,-11.725793,
0.500000,0.875000,0.875000,0.875000,0.625000,0.631516,0.631516,0.631516,0.631516,14.671643,14.671643,14.671643,14.671643,14.671643,14.671643,17.590755,17.590755,0.632653,0.630327,0.632653,0.630327,14.686965,14.655577,14.686965,14.655577,14.686965,14.655577,17.606485,17.574256,-6.431102,
0.500000,0.875000,0.875000,0.875000,0.750000,0.649503,0.649503,0.649503,0.649503,14.911491,14.911491,14.911491,14.911491,14.911491,14.911491,16.243347,16.243347,0.649587,0.649352,0.649587,0.649352,14.912593,14.909496,14.912593,14.909496,14.912593,14.909496,16.244468,16.241317,-2.840561,
0.500000,0.875000,0.875000,0.875000,0.875000,0.663067,0.663067,0.663067,0.663067,15.088647,15.088647,15.088647,15.088647,15.088647,15.088647,15.088647,15.088647,0.663065,0.663065,0.663065,0.663065,15.088617,15.088617,15.088617,15.088617,15.088617,15.088617,15.088617,15.088617,-0.293928,
0.500000,0.875000,0.875000,0.875000,1.000000,0.673468,0.673468,0.673468,0.673468,15.222390,15.222390,15.222390,15.222390,15.222390,15.222390,14.085350,14.085350,0.673488,0.673418,0.673488,0.673418,15.222639,15.221754,15.222639,15.221754,15.222639,15.221754,14.085595,14.084729,1.560261,
0.500000,0.875000,0.875000,0.875000,1.125000,0.681581,0.681581,0.681581,0.681581,15.325468,15.325468,15.325468,15.325468,15.325468,15.325468,13.204684,13.204684,0.682038,0.680964,0.682038,0.680964,15.331240,15.317664,15.331240,15.317664,15.331240,15.317664,13.210194,13.197236,2.927137,
0.500000,0.875000,0.875000,0.875000,1.250000,0.687868,0.687868,0.687868,0.687868,15.404611,15.404611,15.404611,15.404611,15.404611,15.404611,12.423639,12.423639,0.688982,0.686497,0.688982,0.686497,15.418577,15.387404,15.418577,15.387404,15.418577,15.387404,12.436618,12.407654,3.961571,
0.500000,0.875000,0.875000,0.875000,1.375000,0.692756,0.692756,0.692756,0.692756,15.465709,15.465709,15.465709,15.465709,15.465709,15.465709,11.725976,11.725976,0.694621,0.690499,0.694621,0.690499,15.488919,15.437544,15.488919,15.437544,15.488919,15.437544,11.746949,11.700543,4.750993,
0.500000,0.875000,0.875000,0.875000,1.500000,0.696554,0.696554,0.696554,0.696554,15.512924,15.512924,15.512924,15.512924,15.512924,15.512924,11.098930,11.098930,0.699198,0.693335,0.699198,0.693335,15.545652,15.472919,15.545652,15.472919,15.545652,15.472919,11.127664,11.063845,5.356942,
0.500000,0.875000,0.875000,1.000000,0.500000,0.613297,0.613297,0.613297,0.613297,14.422784,14.422784,13.305290,13.305290,14.422784,14.422784,19.280918,19.280918,0.619291,0.608196,0.619291,0.608196,14.505334,14.352025,13.385606,13.236488,14.505334,14.352025,19.365106,19.208574,-13.456485,
0.500000,0.875000,0.875000,1.000000,0.625000,0.639495,0.639495,0.639495,0.639495,14.778735,14.778735,13.651960,13.651960,14.778735,14.778735,17.700601,17.700601,0.642066,0.637056,0.642066,0.637056,14.813004,14.746121,13.685385,13.620158,14.813004,14.746121,17.735703,17.667172,-8.212558,
0.500000,0.875000,0.875000,1.000000,0.750000,0.659025,0.659025,0.659025,0.659025,15.036180,15.036180,13.903272,13.903272,15.036180,15.036180,16.370097,16.370097,0.659806,0.658146,0.659806,0.658146,15.046332,15.024738,13.913192,13.892092,15.046332,15.024738,16.380410,16.358472,-4.643659,
0.500000,0.875000,0.875000,1.000000,0.875000,0.673887,0.673887,0.673887,0.673887,15.227742,15.227742,14.090588,14.090588,15.227742,15.227742,15.227742,15.227742,0.673914,0.673823,0.673914,0.673823,15.228087,15.226917,14.090926,14.089781,15.228087,15.226917,15.228087,15.226917,-2.107697,
0.500000,0.875000,0.875000,1.000000,1.000000,0.685438,0.685438,0.685438,0.685438,15.374095,15.374095,14.233879,14.233879,15.374095,15.374095,14.233879,14.233879,0.685435,0.685435,0.685435,0.685435,15.374065,15.374065,14.233850,14.233850,15.374065,15.374065,14.233850,14.233850,-0.263442,
0.500000,0.875000,0.875000,1.000000,1.125000,0.694456,0.694456,0.694456,0.694456,15.486875,15.486875,14.344409,14.344409,15.486875,15.486875,13.358922,13.358922,0.694458,0.694450,0.694458,0.694450,15.486896,15.486798,14.344429,14.344333,15.486896,15.486798,13.358941,13.358848,1.112868,
0.500000,0.875000,0.875000,1.000000,1.250000,0.701484,0.701484,0.701484,0.701484,15.573858,15.573858,14.429720,14.429720,15.573858,15.573858,12.581163,12.581163,0.701790,0.701031,0.701790,0.701031,15.577635,15.568278,14.433425,14.424245,15.577635,15.568278,12.584684,12.575961,2.164144,
0.500000,0.875000,0.875000,1.000000,1.375000,0.706991,0.706991,0.706991,0.706991,15.641484,15.641484,14.496085,14.496085,15.641484,15.641484,11.885107,11.885107,0.707823,0.705932,0.707823,0.705932,15.651660,15.628512,14.506074,14.483352,15.651660,15.628512,11.894341,11.873340,2.973435,
0.500000,0.875000,0.875000,1.000000,1.500000,0.711321,0.711321,0.711321,0.711321,15.694323,15.694323,14.547962,14.547962,15.694323,15.694323,11.258534,11.258534,0.712761,0.709538,0.712761,0.709538,15.711836,15.672595,14.565162,14.526628,15.711836,15.672595,11.273988,11.239373,3.598991,
0.500000,0.875000,0.875000,1.125000,0.500000,0.617848,0.617848,0.617848,0.617848,14.485520,14.485520,12.407668,12.407668,14.485520,14.485520,19.344920,19.344920,0.626545,0.610825,0.626545,0.610825,14.604342,14.388556,12.519848,12.316263,14.604342,14.388556,19.465779,19.245945,-14.688488,
0.500000,0.875000,0.875000,1.125000,0.625000,0.645892,0.645892,0.645892,0.645892,14.863788,14.863788,12.765440,12.765440,14.863788,14.863788,17.787678,17.787678,0.650251,0.642012,0.650251,0.642012,14.921342,14.812294,12.820042,12.716624,14.921342,14.812294,17.846519,17.734975,-9.510822,
0.500000,0.875000,0.875000,1.125000,0.750000,0.666927,0.666927,0.666927,0.666927,15.138487,15.138487,13.026446,13.026446,15.138487,15.138487,16.473990,16.473990,0.668804,0.665063,0.668804,0.665063,15.162637,15.114445,13.049441,13.003563,15.162637,15.114445,16.498501,16.449584,-5.978496,
0.500000,0.875000,0.875000,1.125000,0.875000,0.683067,0.683067,0.683067,0.683067,15.344228,15.344228,13.222593,13.222593,15.344228,15.344228,15.344228,15.344228,0.683605,0.682409,0.683605,0.682409,15.351015,15.335929,13.229074,13.214670,15.351015,15.335929,15.351015,15.335929,-3.465334,
0.500000,0.875000,0.875000,1.125000,1.000000,0.695657,0.695657,0.695657,0.695657,15.501795,15.501795,13.373196,13.373196,15.501795,15.501795,14.359038,14.359038,0.695659,0.695651,0.695659,0.695651,15.501818,15.501715,13.373218,13.373120,15.501818,15.501715,14.359061,14.358959,-1.626127,
0.500000,0.875000,0.875000,1.125000,1.125000,0.705491,0.705491,0.705491,0.705491,15.623111,15.623111,13.489379,13.489379,15.623111,15.623111,13.489379,13.489379,0.705489,0.705489,0.705489,0.705489,15.623083,15.623083,13.489352,13.489352,15.623083,15.623083,13.489352,13.489352,-0.238905,
0.500000,0.875000,0.875000,1.125000,1.250000,0.713231,0.713231,0.713231,0.713231,15.717537,15.717537,13.579947,13.579947,15.717537,15.717537,12.715304,12.715304,0.713231,0.713225,0.713231,0.713225,15.717545,15.717474,13.579955,13.579886,15.717545,15.717474,12.715311,12.715244,0.822720,
0.500000,0.875000,0.875000,1.125000,1.375000,0.719351,0.719351,0.719351,0.719351,15.791553,15.791553,13.651023,13.651023,15.791553,15.791553,12.021517,12.021517,0.719545,0.719038,0.719545,0.719038,15.793888,15.787781,13.653266,13.647399,15.793888,15.787781,12.023644,12.018082,1.643540,
0.500000,0.875000,0.875000,1.125000,1.500000,0.724198,0.724198,0.724198,0.724198,15.849779,15.849779,13.706989,13.706989,15.849779,15.849779,11.395989,11.395989,0.724811,0.723379,0.724811,0.723379,15.857111,15.839961,13.714039,13.697548,15.857111,15.839961,11.402488,11.387289,2.282731,
0.500000,0.875000,0.875000,1.250000,0.500000,0.621236,0.621236,0.621236,0.621236,14.531973,14.531973,11.619733,11.619733,14.531973,14.531973,19.392225,19.392225,0.632866,0.612273,0.632866,0.612273,14.689845,14.408619,11.764151,11.507200,14.689845,14.408619,19.552459,19.266449,-15.576656,
0.500000,0.875000,0.875000,1.250000,0.625000,0.650930,0.650930,0.650930,0.650930,14.930266,14.930266,11.984943,11.984943,14.930266,14.930266,17.855636,17.855636,0.657352,0.645516,0.657352,0.645516,15.014377,14.858805,12.062435,11.919208,15.014377,14.858805,17.941495,17.782579,-10.456369,
0.500000,0.875000,0.875000,1.250000,0.750000,0.673447,0.673447,0.673447,0.673447,15.222119,15.222119,12.254377,12.254377,15.222119,15.222119,16.558850,16.558850,0.676710,0.670429,0.676710,0.670429,15.263704,15.183499,12.292894,12.218635,15.263704,15.183499,16.601021,16.519671,-6.970840,
0.500000,0.875000,0.875000,1.250000,0.875000,0.690839,0.690839,0.690839,0.690839,15.441790,15.441790,12.458197,12.458197,15.441790,15.441790,15.441790,15.441790,0.692220,0.689382,0.692220,0.689382,15.459024,15.423576,12.474226,12.441265,15.459024,15.423576,15.459024,15.423576,-4.488669,
0.500000,0.875000,0.875000,1.250000,1.000000,0.704384,0.704384,0.704384,0.704384,15.609525,15.609525,12.614427,12.614427,15.609525,15.609525,14.464718,14.464718,0.704744,0.703901,0.704744,0.703901,15.613954,15.603596,12.618558,12.608895,15.613954,15.603596,14.469064,14.458899,-2.653613,
0.500000,0.875000,0.875000,1.250000,1.125000,0.715035,0.715035,0.715035,0.715035,15.739417,15.739417,12.735765,12.735765,15.739417,15.739417,13.600950,13.600950,0.715036,0.715030,0.715036,0.715030,15.739427,15.739351,12.735774,12.735703,15.739427,15.739351,13.600960,13.600887,-1.266095,
0.500000,0.875000,0.875000,1.250000,1.250000,0.723475,0.723475,0.723475,0.723475,15.841114,15.841114,12.830983,12.830983,15.841114,15.841114,12.830983,12.830983,0.723473,0.723473,0.723473,0.723473,15.841086,15.841086,12.830957,12.830957,15.841086,15.841086,12.830957,12.830957,-0.200645,
